userId,movieId,rating,timestamp
135,2020,4.0,1009693950
317,89864,3.0,1430513475
610,3973,2.5,1493849177
171,648,3.0,866904159
354,2605,3.0,1200865393
252,6377,5.0,1498284193
287,1405,1.5,1110230163
381,49530,4.5,1175821036
560,96945,3.5,1469677624
111,159441,4.5,1516153411
298,3791,2.5,1466277467
45,329,4.0,950740723
559,595,3.0,845475849
448,5530,2.5,1085130850
279,356,3.0,1506394494
364,786,4.0,869443424
318,90866,4.0,1424546849
425,7143,3.5,1085492364
105,4878,5.0,1446573336
283,1,3.0,901227602
307,589,2.5,1186160891
274,72011,3.5,1288172387
176,349,4.0,840108593
599,85881,3.5,1498542530
428,7438,4.0,1111487713
78,2000,4.0,1252574868
232,5881,2.0,1085352240
68,2355,3.0,1158531701
414,5666,5.0,1034687044
509,1282,3.5,1435992559
478,350,4.5,1121467274
474,2421,2.0,1002757147
129,1527,4.5,1167376349
66,903,4.5,1099187616
414,6341,3.0,1095465829
600,318,3.5,1237714787
522,1213,3.5,1253343431
16,6350,3.5,1377477637
577,2146,4.0,945978570
599,168252,3.5,1498529615
372,588,4.0,874415991
482,2170,3.5,1105396728
330,1288,4.5,1285904004
195,2268,4.0,974707845
533,1258,4.5,1424753985
460,8368,4.5,1359178182
520,2006,3.5,1326609780
414,5064,4.0,1033391106
599,5553,2.0,1519240703
68,5313,4.0,1269123205
234,172,2.0,1001975991
447,150,4.0,836960590
59,913,5.0,953609637
310,1204,5.0,1078648353
80,100810,4.0,1377391131
68,6893,3.5,1158534072
132,3481,4.0,1157921445
437,733,2.0,859721015
428,551,4.0,1111524154
219,1769,2.0,1194680901
447,349,4.0,836960630
480,6003,3.5,1179161261
15,6502,3.5,1510571682
559,745,5.0,865095758
288,3846,3.5,1079984164
456,706,3.0,856883750
561,1246,4.0,1491090986
275,2054,2.0,1049077156
290,2648,5.0,974938253
450,260,5.0,974705741
563,90343,3.0,1441846310
554,718,5.0,944903402
42,4005,4.0,996259059
352,1721,4.0,1493673487
217,2193,3.0,955942221
258,7147,5.0,1534892891
484,86833,4.0,1342365204
274,6378,4.0,1171756125
357,78499,4.0,1348610285
482,1527,5.0,1105396530
605,2797,4.5,1277175775
395,484,1.0,841505058
448,114818,2.5,1461411036
18,60074,2.5,1455749302
45,1753,4.0,950724820
417,106782,5.0,1529283927
249,7016,3.0,1356439401
226,88,3.0,1097545177
153,5349,0.5,1525552590
610,4370,3.5,1493844965
140,474,4.0,967048858
249,78469,3.0,1346753184
219,4369,2.5,1194740217
597,2443,3.0,940419770
287,5791,4.5,1110231568
105,5378,4.0,1446573660
91,1199,4.0,1112711801
380,8371,4.0,1494071364
68,4326,3.5,1158535704
135,260,4.0,1009693267
199,39292,3.5,1133207825
603,3060,2.0,963178281
34,3624,4.0,1166464079
288,2863,3.0,1050509774
448,7438,3.5,1083742391
477,6157,3.5,1200941598
474,6181,4.0,1098104447
288,1547,3.5,1054568345
414,5574,3.0,1079920437
432,1835,5.0,1315244490
84,1009,3.0,860397491
141,4896,3.0,1513130260
32,50,5.0,856737002
125,58998,2.0,1474414431
217,555,3.0,955943002
489,5218,3.5,1334170491
57,410,2.0,972174771
606,105,3.5,1171361541
414,308,4.0,961516693
608,223,2.5,1117491315
64,1953,3.0,1161565713
560,1089,4.0,1469647269
365,112852,3.0,1488332657
608,2723,1.0,1117504736
430,329,3.0,965600256
66,7153,5.0,1093747306
143,3421,1.0,1444768946
480,1517,3.5,1179177862
21,106916,3.0,1403460691
257,420,4.0,1141625531
599,1713,2.5,1498515373
550,167296,0.5,1488728333
509,2124,4.0,1436393922
234,24,5.0,1004407893
139,81564,2.0,1453925291
57,3269,3.0,965798397
603,77,4.0,954482106
274,80463,3.0,1293218160
414,2124,2.0,961438532
335,466,3.0,1261541271
573,68954,4.5,1248842153
480,1967,3.5,1179162556
414,7293,3.5,1106190123
297,1092,3.0,900872295
382,37386,3.5,1515172603
560,122882,4.0,1469648716
438,45499,0.5,1148733371
380,182823,3.0,1536872823
14,784,1.0,835442447
177,110553,4.0,1435837729
82,3052,2.5,1084463820
606,72603,3.0,1349083017
596,1200,3.5,1535709667
187,586,1.5,1161864097
448,34048,3.0,1164491787
288,4643,3.0,1028746450
169,6378,3.5,1085699681
219,1213,2.5,1194685974
361,5296,3.5,1204041679
221,1374,3.5,1111177429
140,3301,4.0,1013599884
597,1272,5.0,941631197
225,104,5.0,949111497
382,357,4.5,1515161068
307,1328,0.5,1186084961
40,435,3.0,832059189
143,1968,2.0,1444880740
380,140956,3.0,1534176158
448,150604,2.5,1492962436
570,3897,3.0,1181478229
365,5349,3.0,1488332442
19,3395,3.0,965707983
599,95519,4.0,1519132841
375,2687,3.5,1225230848
216,1269,4.0,975212395
250,585,3.0,1121217584
597,780,1.0,941729029
232,48161,3.0,1182909773
91,25,2.0,1112713314
434,4306,3.0,1270604393
414,5329,3.0,1034002692
599,688,1.5,1519279247
95,6863,4.0,1069614249
91,158,2.0,1112713777
21,2000,3.5,1418847026
140,5971,1.0,1117729302
234,2005,4.0,1004408988
438,6565,3.5,1105650199
448,111113,3.5,1421005442
501,707,4.0,844974237
380,122922,5.0,1493423214
525,62434,3.5,1476476638
414,7169,3.0,1105474079
330,509,3.0,1285905423
249,4084,3.5,1354225702
356,7438,3.5,1232430761
517,6539,2.5,1488397735
62,187593,4.0,1527274071
182,3452,3.5,1054782506
610,81845,3.5,1493845059
160,1616,1.0,971115593
544,62,5.0,850688537
140,924,4.0,1021898943
354,3798,3.5,1200865508
5,596,5.0,847435292
590,585,2.0,1258419931
140,4306,3.0,1010775654
286,2692,3.5,1119561966
313,2034,4.0,1030475065
21,2174,1.0,1500701981
414,27821,3.5,1135981019
385,1371,3.0,865025204
197,1513,3.0,947461058
156,1968,3.5,1106855047
352,112556,4.0,1493674235
28,2427,3.5,1242290428
469,3358,5.0,965425863
105,34319,3.5,1446749990
177,64839,3.5,1435524967
6,302,3.0,845555436
132,555,3.5,1157922900
51,4014,5.0,1230929444
597,376,4.0,941729824
1,2596,5.0,964981144
357,1029,4.0,1348627649
199,55820,4.0,1208645990
462,162,4.0,1130434078
610,6617,3.5,1493849964
219,7438,4.0,1194686149
428,5380,3.0,1111489906
68,7022,3.5,1261623246
182,4467,3.0,1055158530
288,6753,4.0,1204562370
38,296,3.0,841341163
18,653,3.0,1456955524
387,51662,3.5,1177136746
18,53125,3.5,1455231338
313,163,3.0,1030556499
610,27604,3.0,1479545406
102,440,3.0,835876318
414,288,3.0,961516204
483,4018,4.0,1415576120
405,27904,4.0,1295913835
590,1293,4.0,1258422330
169,7143,4.5,1073179789
561,3489,3.0,1491092317
117,852,3.0,844163870
387,2115,3.5,1094938302
42,1682,3.0,996218934
181,11,5.0,845469653
66,7027,4.0,1093747697
288,4062,3.0,979164215
216,2289,4.0,975212199
16,745,4.0,1377476943
553,4034,5.0,1219565145
177,71535,5.0,1435524764
580,5816,3.0,1167792437
600,2291,4.5,1237713245
58,248,3.0,847719411
288,1965,4.5,1079984319
534,2617,4.5,1459787996
482,2748,2.5,1105396713
68,762,3.0,1261622750
91,3147,2.5,1112713009
193,1207,5.0,1435857322
198,25,4.0,1034136139
599,7015,2.5,1519264065
62,58559,5.0,1521488846
517,5218,2.5,1487956733
495,4239,4.5,1458635755
554,1088,5.0,944900489
561,922,4.5,1491094791
514,22,3.0,1533947171
489,1608,1.5,1332773663
369,30793,4.0,1237081606
475,109487,4.0,1498030180
45,3360,3.0,951756668
248,106487,3.0,1534592079
212,1207,3.5,1490115049
233,177593,5.0,1524781384
357,6331,4.5,1348612791
436,575,3.0,833530760
489,900,3.5,1333659149
21,3462,3.0,1407617682
606,32862,4.0,1171813113
356,48082,3.5,1229139485
42,1060,5.0,996218466
307,1339,4.0,1186087158
122,4027,5.0,1461561613
91,2959,4.5,1112711473
435,82459,4.0,1366678031
221,1953,3.0,1118246914
568,1298,5.0,1243575828
318,58293,3.0,1259002439
474,2022,4.0,1143683448
216,916,4.0,975212110
315,902,4.0,939920661
57,2006,3.0,965798397
469,1200,4.0,965333750
100,3098,4.0,1100186085
222,1556,1.5,1391346690
91,3727,4.5,1112711593
610,1255,4.5,1495959059
509,3301,3.5,1435993563
294,440,3.0,966595671
140,49910,2.5,1180627448
47,5014,3.0,1496205679
447,457,4.0,836960762
474,6159,3.5,1061688936
154,356,5.0,1486297094
368,540,2.0,971277279
439,98809,3.5,1436944067
232,4874,4.0,1076952038
536,357,1.0,832840319
608,5989,4.0,1189471178
483,778,4.5,1178293706
517,66097,1.0,1487955821
222,103235,3.0,1391347075
246,36363,3.5,1354127293
216,2174,2.0,975212597
239,778,4.5,1221158928
559,410,3.0,845475935
290,953,5.0,974938836
177,593,5.0,1435533526
453,3897,4.0,972621066
596,1479,2.5,1535834079
608,379,3.0,1117505125
57,2759,4.0,965797341
382,374,3.5,1515174691
599,88129,3.5,1498501748
160,5903,3.0,1065991969
28,34536,2.5,1242288187
333,3616,4.0,965671749
610,4896,4.0,1493844855
15,8360,2.5,1510578083
105,4270,4.0,1446573457
155,1911,4.0,961861302
42,1625,4.0,996218017
313,2968,4.0,1030475200
104,532,3.0,1048587682
514,1258,4.0,1535943481
217,1291,5.0,955935905
282,2471,4.5,1378489648
608,5171,4.0,1117506898
234,2123,3.0,1004409520
108,5945,5.0,1042840085
462,158966,4.5,1488684180
380,377,5.0,1493494896
509,63992,1.5,1435994716
522,51255,4.0,1254101205
18,68157,3.5,1455059756
140,48516,3.0,1172255954
387,54785,3.0,1188626534
453,4225,4.0,1005965461
480,435,1.5,1179178708
307,49314,3.0,1192631788
260,5971,4.5,1109409550
474,4046,4.0,1122323382
414,4011,5.0,980784313
600,5060,5.0,1237850978
165,5299,3.0,1046741356
290,2240,4.0,974943069
249,4989,3.5,1347887146
414,6339,3.5,1089641305
265,1276,4.0,965316107
45,2916,4.0,950740549
288,1646,3.0,978560009
608,1210,4.0,1117408257
603,928,4.0,954482181
140,34534,4.5,1124825486
432,3980,4.0,1315244006
301,356,4.0,1211377360
414,1028,4.0,961595525
140,1952,3.0,1021898963
509,78209,1.5,1435996464
104,1022,4.0,1048590907
573,88744,4.5,1341797629
119,148626,5.0,1468093256
610,134393,3.5,1479542759
387,1916,3.0,1155746415
602,315,3.0,840875825
525,91500,3.5,1476476085
27,1200,1.0,962686447
464,590,5.0,1275549373
222,81845,3.5,1391349985
484,63131,4.0,1342299442
140,4727,3.0,1020883917
328,592,2.0,1494210757
232,44972,2.5,1149998420
318,337,4.0,1256504684
168,44555,5.0,1306801838
239,4223,5.0,1221159571
490,78499,4.0,1324371584
603,509,5.0,954482471
226,1380,2.5,1095663075
42,2706,5.0,996220196
318,1580,4.0,1254132836
104,5957,3.5,1146222373
73,112183,2.5,1464282951
123,4886,4.0,1447292485
382,72696,0.5,1515163384
232,4247,3.0,1218167271
368,2490,3.0,971275733
474,1937,3.5,1103640114
346,26729,4.0,1172692081
563,3967,4.0,1439933766
606,3302,4.5,1171324906
238,1953,4.0,1007931786
287,2710,1.0,1110230372
448,370,3.0,1032164700
322,5669,4.0,1217677271
274,344,4.5,1171409788
222,106100,3.5,1391370798
477,4850,3.0,1200945854
304,653,4.0,891173703
266,1266,5.0,944980201
176,593,5.0,840108739
542,1732,0.5,1163387651
304,1097,5.0,891173884
202,1682,4.0,975012973
514,128360,3.0,1533948973
45,1375,4.0,959625081
599,2583,2.5,1519263882
160,4148,2.0,1008678599
140,3980,3.0,1004036158
575,2568,4.0,926510514
232,67186,3.0,1241823998
536,300,4.0,832839848
479,4308,5.0,1039362814
181,170,3.0,845470611
222,4262,3.0,1391349952
21,1918,3.5,1418847014
414,62081,2.5,1273977920
167,3052,5.0,1154723017
414,5346,1.0,1024928888
119,4369,5.0,1435944563
119,115713,4.0,1440277383
309,3081,0.5,1086563584
564,6188,4.5,1478451457
94,266,3.0,843406914
169,7318,5.0,1082229345
225,1219,3.0,949261262
202,1909,4.0,974924970
352,94959,4.0,1493674402
119,7454,3.5,1455448434
119,88744,4.5,1438440527
167,6857,4.0,1154721584
307,38038,4.0,1200150345
448,91653,4.0,1369680698
357,1961,4.5,1348612135
166,1249,4.5,1188774654
263,2006,4.0,941591850
603,2395,5.0,953926273
354,4878,4.5,1200870508
42,1191,4.0,996220487
551,49530,4.0,1504925987
474,1242,4.5,1053020981
469,3462,4.0,965336955
570,1197,4.0,1181477363
368,3584,2.0,971277132
39,1198,4.0,974789111
28,60040,3.0,1234572131
294,2046,2.0,966634057
217,2072,4.0,955945151
91,6721,4.0,1112712874
588,50,5.0,839316659
318,92637,3.5,1426784369
474,26965,3.0,1124651675
169,1136,5.0,1059427872
489,3253,1.5,1385823794
503,1259,5.0,1335219230
100,508,4.0,1100185928
51,33615,3.5,1230930714
387,1260,4.0,1117354897
28,61350,3.5,1234335260
572,339,3.0,945888400
305,133419,3.5,1460134914
477,27537,3.5,1229452291
279,168248,4.0,1506394781
274,3177,3.5,1172025799
375,500,3.0,1225314367
105,95311,5.0,1446572743
474,45517,3.5,1180012509
561,122904,2.0,1491095067
177,106002,3.0,1435837307
68,7360,4.5,1158534762
414,99112,3.5,1525558988
160,5502,4.0,1065992029
455,357,4.0,836436378
602,509,1.0,840875851
381,51662,3.5,1173650257
424,112515,4.5,1457843209
503,364,3.0,1335219351
474,638,3.0,1013367353
412,2886,1.0,939113658
19,1970,3.0,965705240
606,3822,4.0,1175627635
226,2085,3.0,1096420068
534,1036,4.5,1459787998
419,97866,5.0,1372972768
33,1885,4.0,939715369
444,300,3.0,832669863
488,595,4.5,1112382772
307,1042,2.5,1186162407
495,50,4.0,1458634563
414,48774,4.0,1168281392
68,6618,3.0,1269122683
414,3363,5.0,961517035
186,4321,5.0,1031087983
594,28,4.5,1108973143
551,51935,4.0,1504926086
137,8228,4.5,1204859721
3,1124,0.5,1306464216
203,349,4.0,1390095355
298,5881,1.0,1447598830
363,176579,1.0,1502584404
265,724,2.0,965318627
136,151,5.0,832449391
174,480,5.0,848486962
1,1587,5.0,964982346
177,6787,3.0,1435537116
368,292,4.0,971273035
17,592,4.5,1305696480
287,223,2.5,1110231023
483,5952,4.5,1181494857
212,176101,3.0,1527796034
307,6936,3.5,1197407567
71,802,5.0,864738036
434,4262,4.0,1270603516
512,350,3.0,841449461
232,76251,4.5,1272846205
58,300,5.0,847718674
561,4816,3.0,1491094484
418,79132,4.0,1461865567
305,72294,3.5,1460137427
474,6534,2.5,1070287848
599,26322,2.0,1519256660
418,5445,2.0,1461865948
209,68954,4.0,1524607294
200,45499,4.0,1229887153
298,32031,0.5,1447599117
448,6539,3.5,1066291868
585,2329,5.0,1307417508
434,3863,1.0,1270602440
317,4148,3.0,1430598227
483,3000,5.0,1178211512
372,1474,2.0,874414588
381,1527,2.0,1164383349
304,258,4.0,891174024
554,919,5.0,944901822
21,104211,4.0,1403460713
610,122920,5.0,1493845626
580,7842,4.5,1212343012
610,2288,5.0,1479542921
386,292,1.0,842610228
274,2054,2.0,1171756237
483,4011,4.0,1178351162
599,79895,2.5,1498518486
420,53468,3.5,1218039966
217,1377,3.0,955941016
166,2324,4.5,1189038292
339,3967,3.5,1460868541
290,1962,4.0,974942322
45,2064,4.0,1020802309
575,430,5.0,926510655
177,3186,3.0,1435535729
594,2269,5.0,1109035861
352,3285,3.5,1493673866
599,45382,2.5,1498515408
178,7153,4.5,1164355077
387,52722,3.5,1180165132
307,8947,2.0,1186173303
86,2028,3.5,1344082583
555,1454,4.0,978746252
414,1527,5.0,961514893
339,56869,4.0,1494291473
414,2097,3.0,961681287
554,2081,5.0,944900345
91,8340,3.5,1112717259
212,91529,3.5,1490114815
414,68237,4.5,1258247519
546,2533,2.0,973588592
422,2908,3.0,995235719
474,2671,3.5,1081177958
432,1214,4.0,1316391601
606,3010,4.0,1171737820
7,8970,2.5,1106636069
307,6060,2.0,1186257750
414,5816,3.0,1072057909
52,8961,4.0,1468051403
608,145,3.5,1117415368
534,97752,4.5,1459787995
57,3429,4.0,965796004
368,3705,2.0,971277383
482,3273,3.5,1105396994
122,66097,4.5,1461562169
317,93840,3.0,1430513487
1,1196,5.0,964981827
130,410,4.0,832589660
474,2134,3.0,1046887551
512,377,4.0,841449381
489,3755,2.5,1385823963
288,30825,3.5,1128356997
414,1293,3.0,961517101
517,5872,0.5,1488398044
517,1270,5.0,1487956690
368,1953,3.0,971275527
608,1994,3.0,1117504720
24,5445,3.0,1458941621
292,119145,4.0,1483193792
68,1961,2.5,1158531027
600,1348,2.5,1237858900
307,185,2.5,1227538428
453,2985,4.0,972621826
608,2105,3.0,1117504630
534,103341,3.5,1459787998
438,2126,3.0,1105670346
474,3247,2.0,1046809604
219,2082,4.0,1194680835
448,4270,1.0,1041272707
599,209,2.5,1498518003
350,1073,3.0,864940972
263,5952,4.0,1090948148
476,457,5.0,835021470
599,919,3.0,1498523826
156,480,3.0,1106854606
381,2013,3.5,1164381780
265,2640,4.0,965315025
304,802,4.0,881428302
288,2011,4.5,1066059497
570,1246,3.5,1181478093
88,4878,4.5,1331421809
590,494,3.0,1266472615
190,527,5.0,1504309938
288,2035,3.0,976120692
605,1917,3.0,1277096948
218,5349,3.0,1111625121
599,164909,3.5,1498615618
509,4886,3.5,1435992316
603,3471,3.0,953926816
477,587,3.0,1200940196
493,2167,4.0,1001562412
226,648,3.5,1095662638
410,1859,4.0,990807705
328,7293,2.5,1494211573
610,64983,3.0,1493849811
27,3157,3.0,962685262
346,3362,4.5,1155066633
83,31878,0.5,1332838137
51,1215,5.0,1230929695
456,1405,4.0,856883559
517,1010,3.0,1487954433
474,43333,3.5,1189990981
561,54503,3.5,1491092180
560,7147,3.0,1469650096
45,21,4.0,1091306011
64,8957,3.5,1161559613
448,146688,2.0,1472820632
318,5110,4.0,1267474334
103,140715,4.5,1440773817
381,1291,3.5,1164877359
104,1220,4.0,1053207006
334,1250,3.5,1225477731
89,136353,5.0,1520409074
226,337,3.5,1095662856
542,45517,4.5,1163388655
586,6156,4.0,1529901464
156,3030,5.0,946799236
40,317,4.0,832059080
202,2641,4.0,974923318
423,3753,1.0,1155285617
140,3108,3.0,949667371
298,6586,2.5,1449592596
514,1991,3.0,1533874936
387,5046,2.5,1177746646
19,440,3.0,965706114
117,300,4.0,844162870
200,5225,4.0,1229877425
437,112,3.0,859721045
50,136018,2.0,1514239847
318,7458,3.5,1262805912
458,110,5.0,845651761
597,1082,4.0,941640588
414,2133,4.0,961595008
292,59784,3.5,1293562898
212,122882,3.5,1490114906
474,4812,2.0,1002757164
312,260,5.0,1043175564
116,161,4.5,1337199965
232,78209,3.5,1283133844
201,2455,4.0,941211643
287,671,4.0,1110231270
160,2140,2.0,971114178
357,1381,2.5,1348628794
607,1320,3.0,963080497
102,380,3.0,835875691
553,2571,3.5,1230773369
480,5378,3.0,1179165572
76,58559,3.0,1439167675
546,293,3.0,973588464
448,82202,1.5,1325083670
414,374,1.0,961681444
326,47610,3.0,1332270968
186,1544,4.0,1031080284
28,1953,4.0,1234338731
139,86332,2.0,1453924840
401,68954,4.0,1510449295
241,44191,4.0,1447536964
380,1213,5.0,1493474014
514,34162,3.0,1533946024
313,4006,5.0,1030474889
172,2313,3.0,1238716043
414,45635,3.0,1216149238
483,265,3.0,1178294232
391,2194,5.0,1032389866
114,141718,5.0,1485387538
477,2138,4.0,1200945668
414,6322,4.0,1065800091
465,3702,4.0,959895677
474,1288,4.0,994819405
533,52281,5.0,1424754074
186,4994,4.0,1031072998
123,4226,4.5,1447291885
387,2315,1.0,1095121644
227,1961,4.5,1447209713
282,5010,4.0,1514068522
491,30825,4.0,1526673283
372,1243,3.0,874416443
599,3730,3.0,1498522059
266,2064,5.0,945669831
42,1975,2.0,996260407
387,3350,3.5,1117438438
606,41014,4.0,1171500683
448,34520,2.0,1162131898
606,2269,3.5,1171405545
184,180987,1.5,1537109864
301,5418,4.0,1211377633
305,1721,3.5,1460365965
334,59118,3.5,1260653701
346,1572,2.5,1125857345
476,376,4.0,835022226
57,2124,3.0,972174279
380,27822,4.0,1494267919
305,6818,5.0,1516132019
305,8368,3.0,1511719270
511,56941,4.0,1522154660
68,5991,3.5,1158532046
477,4226,4.0,1200939350
487,6874,3.5,1428574236
599,5452,2.0,1498510097
236,2580,5.0,943015701
312,1178,5.0,1043177080
466,31685,3.0,1439915726
590,26198,3.0,1258427109
474,8364,3.5,1110813885
288,30822,4.0,1125518146
57,1590,2.0,965798974
318,49917,4.0,1536153065
182,4034,3.5,1057526304
356,1259,3.5,1229139840
600,48385,4.5,1237713658
1,4006,4.0,964982903
559,370,3.0,845476170
387,2946,3.5,1094877486
51,6873,5.0,1230930808
474,1377,2.0,1046886462
599,4719,1.5,1519149271
580,3698,3.5,1167861040
326,139385,5.0,1463936078
354,49272,4.5,1200870318
231,109487,3.0,1433089543
275,2243,3.0,1049076883
40,329,3.0,832058930
153,96821,3.5,1525548631
42,4686,2.0,996256937
288,3500,3.0,976124646
596,31658,5.0,1535708584
380,56775,4.0,1509132958
489,316,3.0,1333101362
603,108,4.0,954482070
313,2407,2.0,1030475225
249,3034,4.0,1356439500
17,111,4.0,1326943208
288,45501,2.0,1178647418
477,1198,4.0,1200939393
323,111443,2.5,1422640855
597,2013,3.0,941640433
105,60069,5.0,1446573690
542,3948,4.0,1163387336
438,5349,4.0,1105650150
183,733,4.0,992331396
298,87298,1.5,1458466914
600,3821,1.0,1237762470
220,1240,4.5,1230055431
339,78499,4.0,1460183480
305,8810,4.5,1519494384
490,86833,3.0,1328145408
391,2716,4.0,1032389003
382,55247,5.0,1515250291
62,122912,4.0,1526028975
380,3948,3.0,1493423339
122,103141,4.5,1461562207
105,1407,4.0,1448214382
474,2167,2.0,974667447
307,4584,2.0,1186260088
103,539,3.5,1431957145
308,19,1.0,1421374425
561,3623,2.5,1491091665
528,33794,4.5,1391736326
64,1217,5.0,1161531086
177,6595,3.5,1435525281
268,1271,3.0,940180669
260,296,4.5,1109410729
63,2078,5.0,1443200302
187,2502,4.5,1161849792
177,1084,3.5,1435534787
448,86142,3.0,1342380490
448,71211,3.0,1292088078
448,159690,2.0,1490638075
332,1093,4.0,1352670948
382,45208,2.0,1515174038
357,4370,4.0,1348628615
351,88129,4.0,1325979227
40,110,4.0,832059053
520,1625,4.0,1326609718
63,48780,3.5,1443200478
298,5502,1.5,1447598182
288,1566,3.0,978469502
294,1689,2.0,966595820
135,2985,4.0,1009693129
68,1784,4.0,1158531673
344,5299,1.0,1420497150
125,61323,2.0,1474295108
177,33493,3.0,1435524379
567,102445,2.0,1525288448
555,2088,3.0,978823569
6,552,3.0,845553875
188,2396,2.0,962559740
200,8977,3.0,1229877216
225,1975,4.0,949261369
368,2948,3.0,975805278
354,2858,4.0,1200870259
451,802,3.0,854089710
477,8228,3.0,1200943091
426,7153,2.0,1451080986
527,4289,1.0,1033173581
474,945,4.5,1100119798
42,3527,2.0,996216146
456,733,5.0,856883349
382,2294,4.5,1515171417
169,1042,4.5,1059427234
249,3785,3.5,1415415318
606,69604,3.0,1262965648
474,1080,3.0,978575945
599,112171,3.0,1498529922
280,216,3.5,1348532978
600,1084,3.5,1237859157
35,150,5.0,830939391
122,79702,5.0,1461561683
474,40278,3.5,1141848765
457,110,5.0,993610382
391,4011,4.0,1030943916
24,1246,4.0,1458942000
328,2641,4.5,1494212006
608,5254,4.5,1117415398
182,4628,4.5,1055155028
606,4993,4.5,1171376047
610,3744,3.0,1493847444
249,104,3.5,1353801000
274,4306,3.5,1171494063
307,5945,1.5,1186084436
480,1580,3.5,1179177734
424,108729,3.5,1457902087
146,47610,4.0,1312507869
500,2916,3.0,1005527364
414,6934,4.0,1068840163
448,59900,2.0,1262200436
575,2506,4.0,926510350
274,78574,3.5,1293658129
377,34,4.0,1340347654
219,4448,4.0,1198782464
124,480,3.5,1336423441
283,587,2.0,901228364
474,3105,3.5,1070286895
353,509,3.0,831940286
380,122900,5.0,1493474123
177,932,5.0,1435720785
30,68954,5.0,1500370450
57,1769,2.0,969754612
555,2091,3.0,978841695
249,8644,4.0,1353801055
89,66943,5.0,1520409461
563,91628,2.5,1446856793
474,34359,4.0,1122323286
117,227,3.0,844163216
352,52328,5.0,1493674557
553,1089,4.5,1230773491
232,3916,4.5,1141776608
275,5603,5.0,1049078254
561,733,3.0,1491091091
200,58803,3.5,1229876922
64,2542,3.5,1161528864
19,1489,2.0,965709204
317,5418,3.0,1430598370
594,2396,4.0,1109036956
31,1391,5.0,850466810
599,8905,2.5,1519234978
599,4388,1.5,1498503968
292,96079,4.0,1421974563
599,26344,3.0,1498524652
391,2858,4.0,1030824967
590,4153,1.0,1258419400
111,168418,4.5,1516153655
534,48385,2.0,1459788439
32,799,3.0,856736405
559,160,2.0,845475987
182,798,2.0,1055150807
610,101864,2.5,1493846142
249,71264,4.0,1417511211
287,5816,1.5,1110231088
15,122882,2.0,1510572126
599,58425,3.5,1519440986
361,6378,4.0,1204047791
453,1370,5.0,972623013
469,1225,5.0,965662177
610,66097,4.0,1493846499
68,31685,4.5,1158534950
19,3550,3.0,965704999
304,2019,4.0,889952810
305,98809,3.0,1460136037
181,480,5.0,845469403
587,1193,5.0,953136994
232,31431,1.5,1218171150
279,59315,2.5,1506394597
177,86880,3.5,1435529717
559,420,3.0,845475987
251,593,5.0,1470676695
387,31,2.5,1094939853
274,292,3.0,1284686930
609,116,3.0,847221025
367,3977,3.0,997813878
318,116823,2.5,1432382523
428,5528,4.0,1111525693
327,1304,5.0,1234787893
610,5025,3.5,1493847282
448,97304,4.0,1388597590
221,7072,4.0,1119984230
396,318,4.5,1111688621
391,2574,2.0,1030825317
122,3160,5.0,1461562377
490,53972,3.0,1328145357
39,2080,3.0,974788841
597,2407,4.0,941641110
369,33312,3.5,1237082470
64,30707,3.5,1161520729
200,1500,5.0,1229887046
232,8830,1.5,1139103826
422,3968,2.0,989716259
470,595,3.0,849074900
91,2599,2.5,1112713586
545,1267,5.0,1240358404
307,52241,4.0,1187632514
42,2263,4.0,996258924
608,6957,4.0,1117336813
335,356,4.0,1261542338
380,72356,4.0,1502223281
91,2518,2.5,1112716733
370,1285,4.0,1159161869
140,3448,4.0,1055093016
317,2692,3.0,1430598686
217,2375,3.0,955945275
249,1732,4.5,1346757607
527,5218,4.0,1033174442
111,45447,4.0,1516141057
602,282,2.0,840875825
473,3897,5.0,1169351636
599,52722,2.5,1498515534
187,4720,4.5,1161850286
19,455,2.0,965710092
391,2560,1.0,1030825353
461,1246,4.5,1505935259
322,1193,2.5,1217676359
425,6,4.0,1085477536
129,4370,2.5,1167375496
529,65,1.0,855583470
599,1240,3.5,1498501551
50,7247,3.0,1527542377
51,48877,5.0,1230931664
603,3070,3.0,953928033
356,5618,4.0,1229143475
305,118706,4.0,1513199649
293,1029,2.0,1044871018
414,3755,3.0,965067424
608,1702,2.0,1117507140
244,1200,5.0,975073808
221,1834,4.5,1111178081
560,4367,2.5,1469650227
304,2906,2.0,939522830
575,2538,1.0,926510444
182,6323,3.5,1063274549
502,318,5.0,1111757439
555,3678,5.0,978745225
381,1265,3.5,1164876890
371,110127,5.0,1407692554
226,356,4.0,1095662582
534,4446,4.0,1459792431
599,3952,2.0,1498511217
21,2617,3.5,1468113361
398,60333,4.5,1311207670
38,237,3.0,841341680
606,8961,4.0,1171237031
298,70641,0.5,1467489591
310,216,2.0,1078649290
41,357,4.0,1459368628
414,5792,3.5,1065799747
597,471,2.0,941558175
10,5957,3.0,1455397999
141,2355,4.0,1513130163
89,30793,2.0,1520408421
330,58559,5.0,1285904154
298,5784,0.5,1447599482
307,52867,4.0,1189455325
129,2692,4.5,1167376892
177,7215,2.5,1435537129
105,4018,3.5,1446749771
234,2090,4.0,1004409449
237,3869,1.5,1410630669
463,296,4.0,1145460490
237,3617,2.5,1410630170
474,8385,3.0,1115044114
483,1028,4.5,1178294276
